id,timestamp_utc,ws_ms,wd_deg,month,hour_of_day,temperature,humidity,pm25,pm10,pm25_lag1,pm25_lag2,pm10_lag1,pm10_lag2,pm25_rm3,pm10_rm3,current_aqi,predicted_aqi_3h,created_at
24234,2024-10-05 01:00:00+00,1.2,18.24,10,1,26.73,78.28,10.68,13.7,6.73,6.62,9.76,10.61,8.01,11.36,18,null,2026-02-04 16:05:39.874938+00
24235,2024-10-05 02:00:00+00,1.31,26.53,10,2,26.61,79.34,9.45,10.13,10.68,6.73,13.7,9.76,8.95,11.2,16,null,2026-02-04 16:05:39.874938+00
24236,2024-10-05 03:00:00+00,0.9,25.99,10,3,26.43,81.22,11.23,16.67,9.45,10.68,10.13,13.7,10.45,13.5,19,null,2026-02-04 16:05:39.874938+00
24237,2024-10-05 04:00:00+00,0.77,10.22,10,4,27.18,81.64,12.98,31.06,11.23,9.45,16.67,10.13,11.22,19.29,31,null,2026-02-04 16:05:39.874938+00
24238,2024-10-05 05:00:00+00,0.77,342.37,10,5,27.04,82.04,20.85,50.86,12.98,11.23,31.06,16.67,15.02,32.86,35,null,2026-02-04 16:05:39.874938+00
24239,2024-10-05 06:00:00+00,0.84,278.41,10,6,26.7,83.07,18.32,65.43,20.85,12.98,50.86,31.06,17.38,49.12,65,null,2026-02-04 16:05:39.874938+00
24240,2024-10-05 07:00:00+00,0.72,263.4,10,7,26.9,83.5,22.95,60.92,18.32,20.85,65.43,50.86,20.71,59.07,61,null,2026-02-04 16:05:39.874938+00
24241,2024-10-05 08:00:00+00,0.84,291.9,10,8,26.85,82.24,26.91,53.21,22.95,18.32,60.92,65.43,22.73,59.85,53,null,2026-02-04 16:05:39.874938+00
24242,2024-10-05 09:00:00+00,0.66,301.03,10,9,27.98,76.72,27.43,51.74,26.91,22.95,53.21,60.92,25.76,55.29,52,null,2026-02-04 16:05:39.874938+00
24243,2024-10-05 10:00:00+00,0.39,313.32,10,10,30.96,65.1,20.18,51.06,27.43,26.91,51.74,53.21,24.84,52,51,null,2026-02-04 16:05:39.874938+00
24244,2024-10-05 11:00:00+00,0.87,2.02,10,11,30.18,68.33,15.79,36.52,20.18,27.43,51.06,51.74,21.13,46.44,37,null,2026-02-04 16:05:39.874938+00
24245,2024-10-05 12:00:00+00,0.15,67.65,10,12,30.97,62.82,14.53,41.64,15.79,20.18,36.52,51.06,16.83,43.07,42,null,2026-02-04 16:05:39.874938+00
24246,2024-10-05 13:00:00+00,0.66,145.06,10,13,32.18,59.33,15.65,39.42,14.53,15.79,41.64,36.52,15.32,39.19,39,null,2026-02-04 16:05:39.874938+00
24247,2024-10-05 14:00:00+00,0.13,250.04,10,14,31.95,61.13,17.52,38,15.65,14.53,39.42,41.64,15.9,39.69,38,null,2026-02-04 16:05:39.874938+00
24248,2024-10-05 15:00:00+00,0.26,132.6,10,15,31.08,63.17,21.75,39.93,17.52,15.65,38,39.42,18.31,39.12,40,null,2026-02-04 16:05:39.874938+00
24249,2024-10-05 16:00:00+00,0.36,136,10,16,30.56,62.91,16.13,29.6,21.75,17.52,39.93,38,18.47,35.84,30,null,2026-02-04 16:05:39.874938+00
24250,2024-10-05 17:00:00+00,0.5,21.85,10,17,29.19,64.9,15.41,21.61,16.13,21.75,29.6,39.93,17.76,30.38,26,null,2026-02-04 16:05:39.874938+00
24251,2024-10-05 18:00:00+00,0.78,8.6,10,18,28.39,70.71,14.9,18.77,15.41,16.13,21.61,29.6,15.48,23.33,25,null,2026-02-04 16:05:39.874938+00
24252,2024-10-05 19:00:00+00,0.71,11.15,10,19,27.9,72.36,11.33,13.69,14.9,15.41,18.77,21.61,13.88,18.02,19,null,2026-02-04 16:05:39.874938+00
24253,2024-10-05 20:00:00+00,0.9,0.79,10,20,27.71,75.07,9.66,16.49,11.33,14.9,13.69,18.77,11.96,16.32,16,null,2026-02-04 16:05:39.874938+00
24254,2024-10-05 21:00:00+00,0.62,9.37,10,21,27.56,76.25,18.92,23.84,9.66,11.33,16.49,13.69,13.3,18.01,32,null,2026-02-04 16:05:39.874938+00
24255,2024-10-05 22:00:00+00,0.88,7.78,10,22,27.36,76.72,18.59,20.18,18.92,9.66,23.84,16.49,15.72,20.17,31,null,2026-02-04 16:05:39.874938+00
24256,2024-10-05 23:00:00+00,0.67,20,10,23,27.29,77.19,18.59,20.18,18.59,18.92,20.18,23.84,18.7,21.4,31,null,2026-02-04 16:05:39.874938+00
24257,2024-10-06 00:00:00+00,0.48,30.9,10,0,27.06,79.29,11.07,12.73,18.59,18.59,20.18,20.18,16.08,17.7,18,null,2026-02-04 16:05:39.874938+00
24258,2024-10-06 01:00:00+00,1.35,30.96,10,1,26.9,80.68,19.96,46.37,11.07,18.59,12.73,20.18,16.54,26.43,46,null,2026-02-04 16:05:39.874938+00
24259,2024-10-06 02:00:00+00,1.39,24.92,10,2,26.45,83.07,23.67,56.71,19.96,11.07,46.37,12.73,18.23,38.6,57,null,2026-02-04 16:05:39.874938+00
24260,2024-10-06 03:00:00+00,0.93,20.15,10,3,26.34,84.14,26.34,63.29,23.67,19.96,56.71,46.37,23.32,55.46,63,null,2026-02-04 16:05:39.874938+00
24261,2024-10-06 04:00:00+00,0.49,332.66,10,4,26.39,82.4,24.45,72.12,26.34,23.67,63.29,56.71,24.82,64.04,72,null,2026-02-04 16:05:39.874938+00
24262,2024-10-06 05:00:00+00,0.76,344.99,10,5,26.44,81.41,24.54,70.59,24.45,26.34,72.12,63.29,25.11,68.67,71,null,2026-02-04 16:05:39.874938+00
24263,2024-10-06 06:00:00+00,0.98,15.71,10,6,26.57,81.57,18.45,62.35,24.54,24.45,70.59,72.12,22.48,68.35,62,null,2026-02-04 16:05:39.874938+00
24264,2024-10-06 07:00:00+00,0.84,346.12,10,7,26.78,80.83,19.58,54.9,18.45,24.54,62.35,70.59,20.86,62.61,55,null,2026-02-04 16:05:39.874938+00
24265,2024-10-06 08:00:00+00,0.37,69.19,10,8,27.84,75.67,23.79,47.67,19.58,18.45,54.9,62.35,20.61,54.97,48,null,2026-02-04 16:05:39.874938+00
24266,2024-10-06 09:00:00+00,0.56,236.16,10,9,28.96,69.44,28.04,57.76,23.79,19.58,47.67,54.9,23.8,53.44,58,null,2026-02-04 16:05:39.874938+00
24267,2024-10-06 10:00:00+00,0.33,213.58,10,10,31.52,62.34,29.23,60.55,28.04,23.79,57.76,47.67,27.02,55.33,61,null,2026-02-04 16:05:39.874938+00
24268,2024-10-06 11:00:00+00,0.48,288.95,10,11,30.54,71.33,35,56.99,29.23,28.04,60.55,57.76,30.76,58.43,58,null,2026-02-04 16:05:39.874938+00
24269,2024-10-06 12:00:00+00,0.6,311.19,10,12,29.56,74.8,31.66,60.08,35,29.23,56.99,60.55,31.96,59.21,60,null,2026-02-04 16:05:39.874938+00
24270,2024-10-06 13:00:00+00,0.58,290.7,10,13,29.48,76.42,31.04,65.08,31.66,35,60.08,56.99,32.57,60.72,65,null,2026-02-04 16:05:39.874938+00
24271,2024-10-06 14:00:00+00,0.88,198.61,10,14,27.98,74.74,36.67,62.81,31.04,31.66,65.08,60.08,33.12,62.66,63,null,2026-02-04 16:05:39.874938+00
24272,2024-10-06 15:00:00+00,0.24,338.63,10,15,25.42,85.31,31.34,61.85,36.67,31.04,62.81,65.08,33.02,63.25,62,null,2026-02-04 16:05:39.874938+00
24273,2024-10-06 16:00:00+00,0.82,25.16,10,16,25.7,85.3,36.66,54.55,31.34,36.67,61.85,62.81,34.89,59.74,61,null,2026-02-04 16:05:39.874938+00
24274,2024-10-06 17:00:00+00,0.56,324.92,10,17,26,85.3,32.19,49.63,36.66,31.34,54.55,61.85,33.4,55.34,53,null,2026-02-04 16:05:39.874938+00
24275,2024-10-06 18:00:00+00,0.78,316.42,10,18,26.21,85.3,30.46,45.83,32.19,36.66,49.63,54.55,33.1,50,46,null,2026-02-04 16:05:39.874938+00
24276,2024-10-06 19:00:00+00,0.78,316.42,10,19,26.21,85.3,30.46,45.83,30.46,32.19,45.83,49.63,31.04,47.1,46,null,2026-02-04 16:05:39.874938+00
24277,2024-10-06 20:00:00+00,0.78,316.42,10,20,26.21,85.3,30.46,45.83,30.46,30.46,45.83,45.83,30.46,45.83,46,null,2026-02-04 16:05:39.874938+00
24278,2024-10-06 21:00:00+00,0.78,316.42,10,21,26.21,85.3,30.46,45.83,30.46,30.46,45.83,45.83,30.46,45.83,46,null,2026-02-04 16:05:39.874938+00
24279,2024-10-06 22:00:00+00,0.78,316.42,10,22,26.21,85.3,30.46,45.83,30.46,30.46,45.83,45.83,30.46,45.83,46,null,2026-02-04 16:05:39.874938+00
24280,2024-10-06 23:00:00+00,0.95,25.73,10,23,25.69,85.34,36.38,60.13,30.46,30.46,45.83,45.83,32.43,50.6,60,null,2026-02-04 16:05:39.874938+00
24281,2024-10-07 00:00:00+00,0.51,317.73,10,0,25.83,85.36,36.7,58.76,36.38,30.46,60.13,45.83,34.51,54.91,61,null,2026-02-04 16:05:39.874938+00
24282,2024-10-07 01:00:00+00,0.68,9.09,10,1,25.79,85.36,36.42,50.93,36.7,36.38,58.76,60.13,36.5,56.61,60,null,2026-02-04 16:05:39.874938+00
24283,2024-10-07 02:00:00+00,0.93,273.78,10,2,26.67,84.72,36.42,50.93,36.42,36.7,50.93,58.76,36.51,53.54,60,null,2026-02-04 16:05:39.874938+00
24284,2024-10-07 03:00:00+00,0.72,358.18,10,3,27.7,83.94,36.42,50.93,36.42,36.42,50.93,50.93,36.42,50.93,60,null,2026-02-04 16:05:39.874938+00
24285,2024-10-07 04:00:00+00,0.1,237.06,10,4,29.68,73.88,36.42,50.93,36.42,36.42,50.93,50.93,36.42,50.93,60,null,2026-02-04 16:05:39.874938+00
24286,2024-10-07 05:00:00+00,0.76,253.85,10,5,32.19,66.32,36.42,50.93,36.42,36.42,50.93,50.93,36.42,50.93,60,null,2026-02-04 16:05:39.874938+00
24287,2024-10-07 06:00:00+00,0.63,295.53,10,6,33.62,54.57,36.42,50.93,36.42,36.42,50.93,50.93,36.42,50.93,60,null,2026-02-04 16:05:39.874938+00
24288,2024-10-07 07:00:00+00,0.56,265.83,10,7,34.23,52.67,41.65,65.5,36.42,36.42,50.93,50.93,38.16,55.79,69,null,2026-02-04 16:05:39.874938+00
24289,2024-10-07 08:00:00+00,0.55,303.65,10,8,34.98,49.98,44.87,65.18,41.65,36.42,65.5,50.93,40.98,60.54,74,null,2026-02-04 16:05:39.874938+00
24290,2024-10-07 09:00:00+00,0.48,357.51,10,9,33.65,60.66,68,85.76,44.87,41.65,65.18,65.5,51.51,72.15,125,null,2026-02-04 16:05:39.874938+00
24291,2024-10-07 10:00:00+00,0.6,357.97,10,10,32.7,58.36,63.25,91.76,68,44.87,85.76,65.18,58.71,80.9,109,null,2026-02-04 16:05:39.874938+00
24292,2024-10-07 11:00:00+00,0.6,357.97,10,11,32.7,58.36,63.25,91.76,63.25,68,91.76,85.76,64.83,89.76,109,null,2026-02-04 16:05:39.874938+00
24293,2024-10-07 12:00:00+00,0.6,357.97,10,12,32.7,58.36,63.25,91.76,63.25,63.25,91.76,91.76,63.25,91.76,109,null,2026-02-04 16:05:39.874938+00
24294,2024-10-07 13:00:00+00,0.6,357.97,10,13,32.7,58.36,63.25,91.76,63.25,63.25,91.76,91.76,63.25,91.76,109,null,2026-02-04 16:05:39.874938+00
24295,2024-10-07 14:00:00+00,0.6,357.97,10,14,32.7,58.36,63.25,91.76,63.25,63.25,91.76,91.76,63.25,91.76,109,null,2026-02-04 16:05:39.874938+00
24296,2024-10-07 15:00:00+00,0.6,357.97,10,15,32.7,58.36,63.25,91.76,63.25,63.25,91.76,91.76,63.25,91.76,109,null,2026-02-04 16:05:39.874938+00
24297,2024-10-07 16:00:00+00,0.6,357.97,10,16,32.7,58.36,63.25,91.76,63.25,63.25,91.76,91.76,63.25,91.76,109,null,2026-02-04 16:05:39.874938+00
24298,2024-10-07 17:00:00+00,1.01,9.18,10,17,30.8,69.81,64.37,85.02,63.25,63.25,91.76,91.76,63.62,89.51,113,null,2026-02-04 16:05:39.874938+00
24299,2024-10-07 18:00:00+00,0.78,31.43,10,18,29.77,70.81,74.12,91.79,64.37,63.25,85.02,91.76,67.25,89.52,146,null,2026-02-04 16:05:39.874938+00
24300,2024-10-07 19:00:00+00,1.09,26.53,10,19,28.8,73.92,61.18,81.04,74.12,64.37,91.79,85.02,66.56,85.95,102,null,2026-02-04 16:05:39.874938+00
24301,2024-10-07 20:00:00+00,0.9,16.08,10,20,28.43,74.02,60.84,84.5,61.18,74.12,81.04,91.79,65.38,85.78,84,null,2026-02-04 16:05:39.874938+00
24302,2024-10-07 21:00:00+00,1.36,31.12,10,21,28.29,76.8,57.4,87.36,60.84,61.18,84.5,81.04,59.81,84.3,96,null,2026-02-04 16:05:39.874938+00
24303,2024-10-07 22:00:00+00,1.08,28.72,10,22,27.83,75.32,57.06,86.65,57.4,60.84,87.36,84.5,58.43,86.17,95,null,2026-02-04 16:05:39.874938+00
24304,2024-10-07 23:00:00+00,1.11,3.04,10,23,27.49,74.69,57.07,84.22,57.06,57.4,86.65,87.36,57.18,86.08,95,null,2026-02-04 16:05:39.874938+00
24305,2024-10-08 00:00:00+00,1.11,42.46,10,0,27.5,77.17,54.67,86.89,57.07,57.06,84.22,86.65,56.27,85.92,91,null,2026-02-04 16:05:39.874938+00
24306,2024-10-08 01:00:00+00,0.74,27.58,10,1,27.93,79.7,58.45,91.61,54.67,57.07,86.89,84.22,56.73,87.57,97,null,2026-02-04 16:05:39.874938+00
24307,2024-10-08 02:00:00+00,1.05,243.15,10,2,28.33,80.59,66.1,87.77,58.45,54.67,91.61,86.89,59.74,88.76,118,null,2026-02-04 16:05:39.874938+00
24308,2024-10-08 03:00:00+00,0.94,24.59,10,3,27.9,83.04,66.16,113.44,66.1,58.45,87.77,91.61,63.57,97.61,119,null,2026-02-04 16:05:39.874938+00
24309,2024-10-08 04:00:00+00,0.3,251.15,10,4,27.66,83.38,66.86,109.37,66.16,66.1,113.44,87.77,66.37,103.53,121,null,2026-02-04 16:05:39.874938+00
24310,2024-10-08 05:00:00+00,1.32,36.18,10,5,27.02,85.28,66.14,105.58,66.86,66.16,109.37,113.44,66.39,109.46,119,null,2026-02-04 16:05:39.874938+00
24311,2024-10-08 06:00:00+00,1.34,35.83,10,6,26.87,85.28,71.87,112.41,66.14,66.86,105.58,109.37,68.29,109.12,138,null,2026-02-04 16:05:39.874938+00
24312,2024-10-08 07:00:00+00,1.34,37.44,10,7,27.01,85.27,74.02,123.17,71.87,66.14,112.41,105.58,70.68,113.72,145,null,2026-02-04 16:05:39.874938+00
24313,2024-10-08 08:00:00+00,0.78,344.2,10,8,28.4,80.56,77.96,131.85,74.02,71.87,123.17,112.41,74.62,122.48,159,null,2026-02-04 16:05:39.874938+00
24314,2024-10-08 09:00:00+00,0.45,280.83,10,9,29.75,71.86,85.2,140.39,77.96,74.02,131.85,123.17,79.06,131.8,184,null,2026-02-04 16:05:39.874938+00
24315,2024-10-08 10:00:00+00,0.43,176.62,10,10,30.84,64.63,88.33,139.54,85.2,77.96,140.39,131.85,83.83,137.26,194,null,2026-02-04 16:05:39.874938+00
24316,2024-10-08 11:00:00+00,0.54,221.07,10,11,32.99,57.04,85.66,134.71,88.33,85.2,139.54,140.39,86.4,138.21,185,null,2026-02-04 16:05:39.874938+00
24317,2024-10-08 12:00:00+00,1.01,208.91,10,12,33.74,57.27,77.49,125.11,85.66,88.33,134.71,139.54,83.83,133.12,157,null,2026-02-04 16:05:39.874938+00
24318,2024-10-08 13:00:00+00,0.85,175.33,10,13,33.75,58.1,71.83,117.39,77.49,85.66,125.11,134.71,78.33,125.74,138,null,2026-02-04 16:05:39.874938+00
24319,2024-10-08 14:00:00+00,0.37,243.19,10,14,33.69,58.39,61.5,98.43,71.83,77.49,117.39,125.11,70.27,113.64,103,null,2026-02-04 16:05:39.874938+00
24320,2024-10-08 15:00:00+00,0.65,184.3,10,15,33.09,60.97,59.12,94.09,61.5,71.83,98.43,117.39,64.15,103.3,99,null,2026-02-04 16:05:39.874938+00
24321,2024-10-08 16:00:00+00,0.12,83.43,10,16,31.03,67.33,50.61,74.03,59.12,61.5,94.09,98.43,57.08,88.85,84,null,2026-02-04 16:05:39.874938+00
24322,2024-10-08 17:00:00+00,0.52,40.6,10,17,30.22,74.5,49.28,71.87,50.61,59.12,74.03,94.09,53,80,82,null,2026-02-04 16:05:39.874938+00
24323,2024-10-08 18:00:00+00,0.87,36.44,10,18,29.47,79.79,49.05,73.32,49.28,50.61,71.87,74.03,49.65,73.07,81,null,2026-02-04 16:05:39.874938+00
24324,2024-10-08 19:00:00+00,1.24,23.94,10,19,28.88,80.73,52.64,73.45,49.05,49.28,73.32,71.87,50.32,72.88,88,null,2026-02-04 16:05:39.874938+00
24325,2024-10-08 20:00:00+00,0.9,15.95,10,20,28.86,80.12,52.92,75.15,52.64,49.05,73.45,73.32,51.54,73.97,88,null,2026-02-04 16:05:39.874938+00
24326,2024-10-08 21:00:00+00,0.98,14.91,10,21,28.49,76.58,56.89,78.58,52.92,52.64,75.15,73.45,54.15,75.73,95,null,2026-02-04 16:05:39.874938+00
24327,2024-10-08 22:00:00+00,1.28,32.01,10,22,28.4,75.91,55.13,69.27,56.89,52.92,78.58,75.15,54.98,74.33,92,null,2026-02-04 16:05:39.874938+00
24328,2024-10-08 23:00:00+00,1.36,38.28,10,23,28.06,77.71,58.16,58.78,55.13,56.89,69.27,78.58,56.73,68.88,97,null,2026-02-04 16:05:39.874938+00
24329,2024-10-09 00:00:00+00,0.67,8.58,10,0,28.38,75.18,65.67,93.6,58.16,55.13,58.78,69.27,59.65,73.88,117,null,2026-02-04 16:05:39.874938+00
24330,2024-10-09 01:00:00+00,1.39,32.36,10,1,27.82,78.16,68.76,111.15,65.67,58.16,93.6,58.78,64.2,87.84,127,null,2026-02-04 16:05:39.874938+00
24331,2024-10-09 02:00:00+00,0.59,35.56,10,2,27.75,79.39,73.63,115.64,68.76,65.67,111.15,93.6,69.35,106.8,144,null,2026-02-04 16:05:39.874938+00
24332,2024-10-09 03:00:00+00,0.4,294.76,10,3,27.74,80.94,78.87,126.42,73.63,68.76,115.64,111.15,73.75,117.74,162,null,2026-02-04 16:05:39.874938+00
24333,2024-10-09 04:00:00+00,1.19,16.41,10,4,27.76,78.92,75.5,135.85,78.87,73.63,126.42,115.64,76,125.97,150,null,2026-02-04 16:05:39.874938+00
24334,2024-10-09 05:00:00+00,0.8,326.97,10,5,27.61,78.79,74.24,130.73,75.5,78.87,135.85,126.42,76.2,131,146,null,2026-02-04 16:05:39.874938+00
24335,2024-10-09 06:00:00+00,0.66,202.82,10,6,27.91,79.87,65.78,124.13,74.24,75.5,130.73,135.85,71.84,130.24,117,null,2026-02-04 16:05:39.874938+00
24336,2024-10-09 07:00:00+00,0.4,60.29,10,7,27.11,80.54,55.25,93.58,65.78,74.24,124.13,130.73,65.09,116.15,94,null,2026-02-04 16:05:39.874938+00
24337,2024-10-09 08:00:00+00,1.21,28.72,10,8,27.2,81.71,48.04,79.84,55.25,65.78,93.58,124.13,56.36,99.18,80,null,2026-02-04 16:05:39.874938+00
24338,2024-10-09 09:00:00+00,0.97,355.24,10,9,27.62,83.07,38.94,58.05,48.04,55.25,79.84,93.58,47.41,77.16,64,null,2026-02-04 16:05:39.874938+00
24339,2024-10-09 10:00:00+00,0.35,83.78,10,10,28.19,78.94,35.16,52.48,38.94,48.04,58.05,79.84,40.71,63.46,58,null,2026-02-04 16:05:39.874938+00
24340,2024-10-09 11:00:00+00,0.33,27.18,10,11,29.83,73.35,28.18,52.3,35.16,38.94,52.48,58.05,34.09,54.28,52,null,2026-02-04 16:05:39.874938+00
24341,2024-10-09 12:00:00+00,0.28,6.56,10,12,29.77,74.58,24.82,46.63,28.18,35.16,52.3,52.48,29.39,50.47,47,null,2026-02-04 16:05:39.874938+00
24342,2024-10-09 13:00:00+00,0.88,11.32,10,13,29.15,75.51,30.17,36.04,24.82,28.18,46.63,52.3,27.72,44.99,36,null,2026-02-04 16:05:39.874938+00
24343,2024-10-09 14:00:00+00,0.47,23.34,10,14,29.11,75.31,26.02,45.04,30.17,24.82,36.04,46.63,27,42.57,45,null,2026-02-04 16:05:39.874938+00
24344,2024-10-09 15:00:00+00,0.41,45.46,10,15,29.24,75.03,27.77,46.69,26.02,30.17,45.04,36.04,27.99,42.59,47,null,2026-02-04 16:05:39.874938+00
24345,2024-10-09 16:00:00+00,0.38,306.43,10,16,26.78,83.88,27.94,42.37,27.77,26.02,46.69,45.04,27.24,44.7,47,null,2026-02-04 16:05:39.874938+00
24346,2024-10-09 17:00:00+00,0.97,274.95,10,17,26.48,85.25,39.12,39.94,27.94,27.77,42.37,46.69,31.61,43,65,null,2026-02-04 16:05:39.874938+00
24347,2024-10-09 18:00:00+00,1.15,220,10,18,26.05,85.27,28.38,37.35,39.12,27.94,39.94,42.37,31.81,39.89,47,null,2026-02-04 16:05:39.874938+00
24348,2024-10-09 19:00:00+00,0.51,252.35,10,19,25.8,85.28,30.92,38.38,28.38,39.12,37.35,39.94,32.81,38.56,38,null,2026-02-04 16:05:39.874938+00
24349,2024-10-09 20:00:00+00,0.91,276.51,10,20,25.77,84.04,30.92,38.38,30.92,28.38,38.38,37.35,30.07,38.04,38,null,2026-02-04 16:05:39.874938+00
24350,2024-10-09 21:00:00+00,0.72,256.65,10,21,25.75,81.65,38.04,48.85,30.92,30.92,38.38,38.38,33.29,41.87,63,null,2026-02-04 16:05:39.874938+00
24351,2024-10-09 22:00:00+00,1.38,176.96,10,22,25.69,80.34,34.39,46.1,38.04,30.92,48.85,38.38,34.45,44.44,57,null,2026-02-04 16:05:39.874938+00
24352,2024-10-09 23:00:00+00,0.76,252.8,10,23,25.67,80.96,36.35,48.91,34.39,38.04,46.1,48.85,36.26,47.95,60,null,2026-02-04 16:05:39.874938+00
24353,2024-10-10 00:00:00+00,0.67,317.53,10,0,25.34,83.33,26.35,45.2,36.35,34.39,48.91,46.1,32.36,46.74,45,null,2026-02-04 16:05:39.874938+00
24354,2024-10-10 01:00:00+00,0.55,284.91,10,1,25.53,82.41,39.42,51.34,26.35,36.35,45.2,48.91,34.04,48.48,65,null,2026-02-04 16:05:39.874938+00
24355,2024-10-10 02:00:00+00,0.68,276.99,10,2,25.62,81.39,47.86,55.6,39.42,26.35,51.34,45.2,37.88,50.71,79,null,2026-02-04 16:05:39.874938+00
24356,2024-10-10 03:00:00+00,0.45,213.21,10,3,25.82,81.37,38.43,59.79,47.86,39.42,55.6,51.34,41.9,55.58,64,null,2026-02-04 16:05:39.874938+00
24357,2024-10-10 04:00:00+00,1.33,272.89,10,4,25.8,83.19,46.62,56.36,38.43,47.86,59.79,55.6,44.3,57.25,77,null,2026-02-04 16:05:39.874938+00
24358,2024-10-10 05:00:00+00,0.83,262.79,10,5,26,80.75,42.68,47.72,46.62,38.43,56.36,59.79,42.58,54.62,71,null,2026-02-04 16:05:39.874938+00
24359,2024-10-10 06:00:00+00,0.82,293.51,10,6,25.82,83.09,40.33,58.43,42.68,46.62,47.72,56.36,43.21,54.17,67,null,2026-02-04 16:05:39.874938+00
24360,2024-10-10 07:00:00+00,0.74,357.38,10,7,25.95,84.82,43.14,63.2,40.33,42.68,58.43,47.72,42.05,56.45,72,null,2026-02-04 16:05:39.874938+00
24361,2024-10-10 08:00:00+00,1.17,289.16,10,8,27.03,80.93,46.67,73.68,43.14,40.33,63.2,58.43,43.38,65.1,77,null,2026-02-04 16:05:39.874938+00
24362,2024-10-10 09:00:00+00,0.55,5.69,10,9,29.36,70.74,51.2,69.25,46.67,43.14,73.68,63.2,47,68.71,85,null,2026-02-04 16:05:39.874938+00
24363,2024-10-10 10:00:00+00,0.44,267.67,10,10,29.97,65.91,47.6,80.43,51.2,46.67,69.25,73.68,48.49,74.45,80,null,2026-02-04 16:05:39.874938+00
24364,2024-10-10 11:00:00+00,0.69,282.4,10,11,30.14,66.04,42.48,74.48,47.6,51.2,80.43,69.25,47.09,74.72,74,null,2026-02-04 16:05:39.874938+00
24365,2024-10-10 12:00:00+00,0.69,143.16,10,12,31.02,67.01,44.22,73.54,42.48,47.6,74.48,80.43,44.77,76.15,74,null,2026-02-04 16:05:39.874938+00
24366,2024-10-10 13:00:00+00,0.23,40.32,10,13,29.67,72.39,36.21,71.77,44.22,42.48,73.54,74.48,40.97,73.26,72,null,2026-02-04 16:05:39.874938+00
24367,2024-10-10 14:00:00+00,0.47,114.81,10,14,30.38,70.25,40.54,53.44,36.21,44.22,71.77,73.54,40.32,66.25,67,null,2026-02-04 16:05:39.874938+00
24368,2024-10-10 15:00:00+00,0.16,101.31,10,15,30.3,70.84,36.47,58.87,40.54,36.21,53.44,71.77,37.74,61.36,60,null,2026-02-04 16:05:39.874938+00
24369,2024-10-10 16:00:00+00,0.19,44.24,10,16,29.59,74.23,30.2,52.04,36.47,40.54,58.87,53.44,35.74,54.78,52,null,2026-02-04 16:05:39.874938+00
24370,2024-10-10 17:00:00+00,0.59,344.25,10,17,28.44,77.12,22.26,40.5,30.2,36.47,52.04,58.87,29.64,50.47,40,null,2026-02-04 16:05:39.874938+00
24371,2024-10-10 18:00:00+00,0.94,7.33,10,18,28.18,78.79,20.44,41.82,22.26,30.2,40.5,52.04,24.3,44.79,42,null,2026-02-04 16:05:39.874938+00
24372,2024-10-10 19:00:00+00,0.77,8.23,10,19,28.05,78.57,29.95,48.08,20.44,22.26,41.82,40.5,24.22,43.47,50,null,2026-02-04 16:05:39.874938+00
24373,2024-10-10 20:00:00+00,0.46,295.74,10,20,28.09,79.61,31.56,51.15,29.95,20.44,48.08,41.82,27.32,47.02,52,null,2026-02-04 16:05:39.874938+00
24374,2024-10-10 21:00:00+00,1.2,283.4,10,21,24.94,85.33,36.25,53.5,31.56,29.95,51.15,48.08,32.59,50.91,60,null,2026-02-04 16:05:39.874938+00
24375,2024-10-10 22:00:00+00,0.58,234.52,10,22,24.53,85.32,26.27,34.78,36.25,31.56,53.5,51.15,31.36,46.48,44,null,2026-02-04 16:05:39.874938+00
24376,2024-10-10 23:00:00+00,1.03,264.2,10,23,24.93,85.34,26.27,34.78,26.27,36.25,34.78,53.5,29.6,41.02,44,null,2026-02-04 16:05:39.874938+00
24377,2024-10-11 00:00:00+00,0.54,188.19,10,0,25.33,85.23,26.27,34.78,26.27,26.27,34.78,34.78,26.27,34.78,44,null,2026-02-04 16:05:39.874938+00
24378,2024-10-11 01:00:00+00,0.42,290.34,10,1,25.11,85.31,26.27,34.78,26.27,26.27,34.78,34.78,26.27,34.78,44,null,2026-02-04 16:05:39.874938+00
24379,2024-10-11 02:00:00+00,0.42,230.35,10,2,25.1,85.17,19.72,30.1,26.27,26.27,34.78,34.78,24.09,33.22,33,null,2026-02-04 16:05:39.874938+00
24380,2024-10-11 03:00:00+00,0.81,279.09,10,3,25.38,85.07,19.72,30.1,19.72,26.27,30.1,34.78,21.9,31.66,33,null,2026-02-04 16:05:39.874938+00
24381,2024-10-11 04:00:00+00,0.42,259.58,10,4,25.36,85.07,26.71,32.72,19.72,19.72,30.1,30.1,22.05,30.97,45,null,2026-02-04 16:05:39.874938+00
24382,2024-10-11 05:00:00+00,0.94,188.7,10,5,25.56,85.07,20.15,28.1,26.71,19.72,32.72,30.1,22.19,30.31,34,null,2026-02-04 16:05:39.874938+00
24383,2024-10-11 06:00:00+00,0.84,246.99,10,6,25.83,84.98,20.55,39.09,20.15,26.71,28.1,32.72,22.47,33.3,39,null,2026-02-04 16:05:39.874938+00
24384,2024-10-11 07:00:00+00,1.17,178.4,10,7,25.93,85.05,26.52,35.45,20.55,20.15,39.09,28.1,22.41,34.21,44,null,2026-02-04 16:05:39.874938+00
